Bibba,0,0
Bibiannah,0,0
Bibser,0,0
Bichle,0,0
Bidane,0,0
Biddi,0,0
Biebber,0,0
Biffer,0,0
Bijørcka,0,0
Bik,0,0
Bilimuye,0,0
Biloba,0,0
Bilyaamiin,0,0
Binath,0,0
Binet,0,0
Binette,0,0
Bingcheng,0,0
Biniyas,0,0
Bintujah,0,0
Binwi,0,0
Birago,0,0
Birgiite,0,0
Birgül,31,31
Birkis,0,0
Birtine,0,0
Birvadra,0,0
Bisila,0,0
Bisken,0,0
Bismallah,0,0
Bisona,0,0
Bitja,0,0
Bitondo,0,0
Bix,0,0
Bixente,0,0
Bixuan,0,0
Biyällä,1,1
Bizantino,0,0
Biørde,1,1
Biørn,6,5
Bjargwyenn,0,0
Bjarkar,0,0
Bjarthur,0,0
Bjoola,0,0
Bjorgitte,0,0
Bjork,0,0
Björ,0,0
Björc,0,0
Bjørch,0,0
Bjørg,420,429
Björg,20,20
Björgg,0,0
Bjørgit,4,4
Bjørgn,0,0
Bjørgvin,4,4
Björgvin,14,11
Bjørk,648,716
Björk,108,115
Bjørka,25,25
Bjørke,15,16
Bjørki,1,1
Bjørn,5761,5848
Björn,165,168
Bjørna,3,3
Bjørne,1,1
Bjørner,4,4
Bjørno,7,7
Bjørnstjerne,0,0
Bjørnulf,0,0
Bjørt,12,14
Björt,0,0
Bjöurk,0,0
Blaq,0,0
Blearta,0,0
Blehi,0,0
Bleja,0,0
Blerdi,0,0
Blesstus,0,0
Blide,0,0
Blob,0,0
Blodwen,0,0
Blop,0,0
Bluebell,0,0
Blurim,0,0
Blær,0,0
Bóas,3,2
Boat,0,0
Boatemaa,0,0
Boateng,0,0
Bobber,0,0
Bobbieline,0,0
Boble,0,0
Boddhi,0,0
Bodia,0,0
Bodilene,0,0
Bodilla,0,0
Bodulv,0,0
Boejana,0,0
Boejanna,0,0
Boerge,0,0
Boglárka,12,11
Bogomir,0,0
Boiyo,0,0
Bokai,0,0
Bola,0,0
Boladale,0,0
Bolini,0,0
Bolqeis,0,0
Bomathis,0,0
Bonaparte,0,0
Bond,0,0
Bonet,0,0
Bonifacius,0,0
Bontle,0,0
Booa,0,0
Boonchot,0,0
Boonsawan,0,0
Boonyarit,0,0
Bopha,0,0
Borbála,7,7
Boreif,0,0
Borghil,0,0
Borgný,3,2
Borisz,0,0
Boróka,1,0
Borr,0,0
Borshon,0,0
Borussia,0,0
Borwin,0,0
Bothilia,0,0
Botilda,0,0
Botilie,0,0
Botine,0,0
Bouazo,0,0
Boudhoux,0,0
Boulé,0,0
Bounmanivong,0,0
Bozydar,0,0
Braga,0,0
Brago,0,0
Brahima,0,0
Branco,0,0
Branigan,0,0
Brant,0,0
Breido,0,0
Brema,0,0
Brenan,0,0
Brescia,0,0
Brianbo,0,0
Briane,0,0
Brianeli,0,0
Brianette,0,0
Brianstaal,0,0
Briella,0,0
Bríet,3,4
Brinnett,0,0
Briseis,0,0
Britain,0,0
Britteja,0,0
Broieu,0,0
Brormand,0,0
Brosi,0,0
Brrian,0,0
Brumle,0,0
Brumme,0,0
Brúnó,1,1
Bryana,0,0
Brynild,0,0
Brynjúlfur,1,1
Brynulf,0,0
Buakaw,0,0
Buana,0,0
Buay,0,0
Bugashane,0,0
Bughaw,0,0
Búgvi,7,7
Búi,2,3
Bujing,0,0
Bulaba,0,0
Bulenga,0,0
Buloze,0,0
Busayo,0,0
Busola,0,0
Busuma,0,0
Butoto,0,0
Buur,0,0
Buyanzi,0,0
Bwore,0,0
Bülent,127,127
Bünyamin,116,119
Byong,0,0
Büsra,113,114
Büsranur,1,1
Bænny,0,0
Bärbel,29,28
Bøge,12,11
Bøgild,16,15
Bøje,208,202
Bønne,2,3
Børge,4578,4314
Börge,0,0
Børgine,0,0
Børnice,0,0
Børre,2,2
Bøy,0,0
Baako,0,0
Bård,17,17
Baayeh,0,0
Cabbar,0,0
Cabdirazaaq,0,0
Cabdullahi,0,0
Cabena,0,0
Cacheia,0,0
Cadeau,0,0
Caelen,0,0
Caetana,0,0
Çaglar,2,2
Caglasan,0,0
Cahaya,0,0
Cahid,0,0
Cahlina,0,0
Cahmille,0,0
Cailean,0,0
Caimi,0,0
Caimie,0,0
Cait,0,0
Caithie,0,0
Caitlín,0,0
Caiyu,0,0
Calcifer,0,0
Cal-El,0,0
Calendula,0,0
Caleo,0,0
Calie,0,0
Caliina,0,0
Calila,0,0
Calisa,0,0
Calliobe,0,0
Callisto,0,0
Camaro,0,0
Camelie,0,0
Camilía,1,1
Camilie,0,0
Camillalea,0,0
Camillalin,0,0
Camillas,0,0
Camillus,0,0
Camine,0,0
Camly,0,0
Canalp,0,0
Candelitta,0,0
Canê,1,1
Canelita,0,0
Cantaline,0,0
Cantella,0,0
Cantona,0,0
Canyon,0,0
Capion,0,0
Carab,0,0
Caramella,0,0
Caramon,0,0
Cardeen,0,0
Caresia,0,0
Carice,0,0
Carinalouissa,0,0
Carinamaia,0,0
Carinde,0,0
Carleigh,0,0
Carline,0,0
Carmilla,0,0
Caro,0,0
